Ticker,Name,Exchange,Category Name,Country
PANCHCE.BO,PANCHAMAHAL CEMENT LTD.,BSE,,India
CENTEXT-EQ.NS,CENTURY EXTRUSIONS LIMITED,NSI,,India
RAMCOCEM.NS,The Ramco Cements Limited,NSI,,India
CENTUM-EQ.NS,CENTUM ELECTRONICS INR10,NSI,,India
GSCLCEMENT.BO,GUJARAT SIDHEE CEMENT LTD.,BSE,,India
CENTURYTEX.BO,Century Textiles and Industries Limited,BSE,,India
EUROCERA.BO,Euro Ceramics Ltd.,BSE,,India
SAGCEM-EQ.NS,SAGAR CEMENTS LIMITED,NSI,,India
TRINETRA.BO,TRINETRA CEMENT LTD.,BSE,,India
CENTEXT.NS,Century Extrusions Limited,NSI,Aluminum,India
ORIENTCEM-EQ.NS,ORIENT CEMENT LTD INR1,NSI,,India
CENTURYPLY.BO,CENTURY PLYBOARDS (I) LTD.,BSE,,India
IDEA-EQ.NS,IDEA CELLULAR LIMITED,NSI,,India
ULTRACEMCO.NS,UltraTech Cement Limited,NSI,General Building Materials,India
CEETAIN.BO,CEETA INDUSTRIES LTD.,BSE,,India
EUROCERA-BE.NS,EUROCERA-BE.NS,NSI,,India
SHIVACEM.BO,Shiva Cement Ltd.,BSE,,India
KOVAI.BO,KOVAI MEDICAL CENTER & HOSPITA,BSE,,India
CENPORT.BO,Arunjyoti Bio Ventures Limited,BSE,,India
KOVAI.NS,Kovai Medical Center & Hospital Ltd.,NSI,,India
IDEA6.BO,IDEA6.BO,BSE,,India
CENTERAC.BO,CENTERAC TECHNOLOGIES LTD.,BSE,,India
CEREBRAINT-EQ.NS,CEREBRA INTEGRATED INR10,NSI,,India
CENTEXT.BO,CENTURY EXTRUSIONS LTD.,BSE,,India
CEATLTD.BO,CEAT LTD.,BSE,,India
MANGLMCEM.NS,Mangalam Cement Limited,NSI,General Building Materials,India
SAGCEM.NS,Sagar Cements Limited,NSI,,India
CEREBRAINT.NS,Cerebra Integrated Technologies Limited,NSI,Computer Based Systems,India
SOMANYCERA.NS,Somany Ceramics Limited,NSI,General Building Materials,India
SHYAMCENT-BE.NS,Shyam Century Ferrous Ltd,NSI,,India
LKSMCEM.BO,LAKSHMI CEMENT & CERAMICS LTD.,BSE,,India
REGENCERAM-EQ.NS,REGENCY CERAMICS INR10,NSI,,India
CENLUB.BO,Cenlub Industries Limited,BSE,,India
SHREECEM.NS,Shree Cement Limited,NSI,General Building Materials,India
KAKATCEM.NS,Kakatiya Cement Sugar and Industries Limited,NSI,General Building Materials,India
CELEBRITY-EQ.NS,CELEBRITY FASHIONS INR10,NSI,,India
JKLAKSHMI6.BO,JKLAKSHMI6.BO,BSE,,India
GSCLCEMENT.NS,Gujarat Sidhee Cement Limited,NSI,General Building Materials,India
INDCEMCAP.BO,India Cements Capital Ltd.,BSE,,India
CENTURYPLY.NS,Century Plyboards (India) Limited,NSI,"Lumber, Wood Production",India
ORIENTCEM.NS,Orient Cement Limited,NSI,General Building Materials,India
RAMCOCEM-EQ.NS,RAMCO CEMENTS(THE) INR1,NSI,,India
CEREBRAINT.BO,CEREBRA INTEGRATED TECHNOLOGIE,BSE,,India
CSURGSU.BO,"Centenial Surgical Suture, Ltd.",BSE,,India
RESTILE.BO,Restile Ceramics Ltd.,BSE,,India
CEATFIN.BO,CEATFIN.BO,BSE,,India
DECOLIGHT.NS,Decolight Ceramics Ltd.,NSI,,India
NOIMC.BO,Noida Medicare Centre Ltd,BSE,,India
ULTRACEMCO.BO,ULTRATECH CEMENT LTD.,BSE,,India
GANGCEM.BO,GANGOTRI CEMENT LTD.,BSE,,India
SOMANYCERA.BO,SOMANY CERAMICS LTD.,BSE,,India
CERA-EQ.NS,CERA SANITARYWARE LIMITED,NSI,,India
MURUDCERA.NS,Murudeshwar Ceramics Limited,NSI,General Building Materials,India
CERA.BO,CERA SANITARYWARE LTD.,BSE,,India
SPACI.BO,SPARTEK CERAMICS INDIA LTD.,BSE,,India
NIRMANC.BO,NIRMAN CEMENTS LTD.,BSE,,India
CENTRALBK-EQ.NS,CENTRAL BANK OF INDIA,NSI,,India
JKCEMENT-EQ.NS,JK CEMENT LIMITED,NSI,,India
CENTRALBK.NS,Central Bank of India,NSI,Money Center Banks,India
REGENCERAM.NS,Regency Ceramics Limited,NSI,General Building Materials,India
RAMCOCEM.BO,THE RAMCO CEMENTS LIMITED,BSE,,India
REGENCERAM.BO,REGENCY CERAMICS LTD.,BSE,,India
DECOLIGHT.BO,Decolight Ceramics Ltd.,BSE,,India
CEENIK.BO,Ceenik Exports (India) Ltd.,BSE,,India
KLYNCEM.BO,Kalyanpur Cements Ltd.,BSE,,India
PRCEM.BO,P.R.CEMENTS LTD.,BSE,,India
SAURASHCEM.BO,Saurashtra Cement Ltd.,BSE,,India
SAGCEM.BO,SAGAR CEMENTS LTD.,BSE,,India
KAKATCEM.BO,KAKATIYA CEMENT SUGAR & INDUST,BSE,,India
CESC.BO,CESC Limited,BSE,,India
MAHNDCM.BO,MAHENDRA CEMENTS LTD.,BSE,,India
CENTUM.BO,Centum Electronics Limited,BSE,,India
SUNEARTH.BO,SUN EARTH CERAMICS LTD.,BSE,,India
SHYAMCENT.NS,SHYAM CENTURY FERR INR1,NSI,,India
CENTURYTEX.NS,Century Textiles and Industries Limited,NSI,General Building Materials,India
SCFL.BO,Shyam Century Ferrous Limited,BSE,,India
PCCOSMA.BO,Pee Cee Cosma Sope Ltd.,BSE,,India
DECOLIGHT-BE.NS,DECOLIGHT CERAMICS INR10,NSI,,India
GSCLCEMENT-EQ.NS,GUJARAT SIDHEE CEM INR10 (NEW),NSI,,India
21STCENMGM.BO,TWENTYFIRST CENTURY MANAGEMENT,BSE,,India
CESL.BO,CES LIMITED,BSE,,India
SHYAMCENT-EQ.NS,SHYAM CENTURY FERR INR1,NSI,,India
INDIACEM.BO,The India Cements Limited,BSE,,India
CETHARI.BO,CETHAR INDUSTRIES LTD.,BSE,,India
CESC4.BO,CESC4.BO,BSE,,India
HEMACEM.BO,HEMADRI CEMENTS LTD.,BSE,,India
PRACERA.BO,PRAKASH CERAMICS LTD.,BSE,,India
JKLAKSHMI.NS,JK Lakshmi Cement Limited,NSI,General Building Materials,India
CELEBRITY.NS,Celebrity Fashions Limited,NSI,Textile - Apparel Clothing,India
DECCANCE.NS,Deccan Cements Limited,NSI,General Building Materials,India
VAICC.BO,Vaishno Cement Company Limited,BSE,,India
CENTUM.NS,Centum Electronics Limited,NSI,Diversified Electronics,India
SRICC.BO,Sri Chakra Cement Limited,BSE,,India
RCCEMEN.BO,RCC CEMENTS LTD.,BSE,,India
CELUPRO.BO,CELLULOSE PRODUCTS OF INDIA LT,BSE,,India
SHREDIGCEM.BO,SHREE DIGVIJAY CEMENT CO.LTD.,BSE,,India
ORIENTCEM.BO,ORIENT CEMENT LTD,BSE,,India
CENTENKA.NS,Century Enka Limited,NSI,Textile Industrial,India
SOMANYCERA-EQ.NS,SOMANY CERAMICS LD INR2,NSI,,India
INDIACEM.NS,The India Cements Limited,NSI,General Building Materials,India
CENTENKA.BO,Century Enka Ltd.,BSE,,India
MODECEM.BO,MODERN CEMENT INDUSTRIES LTD.,BSE,,India
KAJARIACER.NS,Kajaria Ceramics Limited,NSI,General Building Materials,India
DECCANCE.BO,Deccan Cements Ltd.,BSE,,India
MURUDCERA.BO,MURUDESHWAR CERAMICS LTD.,BSE,,India
CGVAK.BO,CG-VAK Software and Exports Limited,BSE,,India
CGIMPEX.BO,C.G.IMPEX LTD.,BSE,,India
CGCL-EQ.NS,CAPRI GLOBAL CAPIT INR2,NSI,,India
CGCL.NS,Capri Global Capital Limited,NSI,Credit Services,India
CGCL.BO,CAPRI GLOBAL CAPITAL LIMITED,BSE,,India
LINKPH.BO,Link Pharma Chem Ltd.,BSE,,India
SUNITEE.BO,Sunitee Chemicals Ltd.,BSE,,India
SUKHJITS.BO,Sukhjit Starch & Chemicals Ltd.,BSE,,India
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,NSI,Specialty Chemicals,India
SIKOZY.BO,Sikozy Realtors Ltd,BSE,,India
REFNOL.BO,Refnol Resins & Chemicals Ltd.,BSE,,India
LOTUSCHO.BO,Lotus Chocolate Company Limited,BSE,,India
INLCM.BO,The Indian Link Chain Manufactures Ltd.,BSE,,India
HARLETH.BO,"Haryana Leather Chemicals, Ltd.",BSE,,India
FISCHER.BO,Fischer Chemic Ltd.,BSE,,India
DIAMINESQ.BO,Diamines & Chemicals Ltd,BSE,,India
DHARAMSI.BO,Dharamsi Morarji Chemical Co. Ltd.,BSE,,India
CLNINDIA.NS,Clariant Chemicals (India) Limited,NSI,Specialty Chemicals,India
CHROMATIC.NS,Chromatic India Limited,NSI,Specialty Chemicals,India
CHORDIA.BO,Chordia Food Products Limited,BSE,,India
CHOKSEC.BO,Chokhani Securities Ltd.,BSE,,India
CHLOGIST.BO,Chartered Logistics Ltd.,BSE,,India
CHITRTX.BO,Chitradurga Spintex Limited,BSE,,India
CHEVIOT.BO,Cheviot Co. Ltd.,BSE,,India
CHDDLTD.BO,CHD Developers Limited,BSE,,India
CHAMANSEQ.BO,Chaman Lal Setia Exports Ltd.,BSE,,India
RAJSREESUG.NS,Rajshree Sugars and Chemicals Limited,NSI,Confectioners,India
GSFC-IL.NS,GUJARAT STATE FER INR2(POST SUB,NSI,,India
CHAININ.BO,CHAIN IMPEX LTD.,BSE,,India
GARODCH.BO,GARODIA CHEMICALS LTD.,BSE,,India
CHEMOPH.BO,Chemo Pharma Laboratories Ltd.,BSE,,India
CHOKSITUQ.BO,CHOKSI TUBE CO.LTD.,BSE,,India
CHEMIESYNT.BO,Chemiesynth (Vapi) Limited,BSE,,India
CHANDNI.BO,CHANDNI TEXTILES ENGINEERING I,BSE,,India
CHEMBOND.BO,Chembond Chemicals Ltd.,BSE,,India
SARCHEM.BO,SARANG CHEMICALS LTD.,BSE,,India
BARIUMC.BO,BARIUM CHEMICALS LTD.,BSE,,India
DHARSUGAR.BO,DHARANI SUGARS & CHEMICALS LTD,BSE,,India
BALRAMCHIN-EQ.NS,BALRAMPUR CHINI MI INR1,NSI,,India
CHPLIND.BO,CHPL Industries Ltd.,BSE,,India
ISHANCH.BO,ISHAN DYES & CHEMICALS LTD.,BSE,,India
FCL-EQ.NS,FINEOTEX CHEMICAL INR2,NSI,,India
DAIKAFFI.BO,Daikaffil Chemicals India Limited,BSE,,India
SUMEXCH.BO,SUMEX CHEMICALS LTD.,BSE,,India
TIRUMALCHM.NS,Thirumalai Chemicals Limited,NSI,Specialty Chemicals,India
CHISO.BO,CHICAGO SOFTWARE INDUSTRIES LT,BSE,,India
CHROMATIC.BO,CHROMATIC INDIA LTD.,BSE,,India
CAPRO.BO,Caprolactam Chemicals Limited,BSE,,India
CHENNPETRO6.BO,CHENNPETRO6.BO,BSE,,India
MANGCHEFER.BO,MANGALORE CHEMICALS & FERTILIZ,BSE,,India
LIMECHM.BO,Lime Chemicals Limited,BSE,,India
CHOKSILA.BO,Choksi Laboratories Ltd,BSE,,India
KEDIACHE.BO,KEDIA CHEMICAL INDUSTRIES LTD.,BSE,,India
INDELTC.BO,INDIAN ELECTRO CHEMICALS LTD.,BSE,,India
FOSCL.BO,FUTURISTIC OFFSHORE SERVICES &,BSE,,India
OMKARCHEM-EQ.NS,OMKAR SPECIALITY CHEMICALS LIMI,NSI,,India
CHETAKS.BO,CHETAK SPINTEX LTD.,BSE,,India
MANGCHEFER-EQ.NS,MANGALORE CHEMICALS & FERTILIZE,NSI,,India
CHDCHEM.BO,CHD Chemicals Limited,BSE,,India
EMPEESUG.BO,EMPEE SUGARS & CHEMICALS LTD.,BSE,,India
CHEMXSC.BO,CHEMXSC.BO,BSE,,India
CHOKINT.BO,CHOKHANI INTERNATIONAL LTD.,BSE,,India
SRICHAMUND-EQ.NS,Chamundeswari Sug Ltd,NSI,,India
HARSCHM.BO,HARSHVARDHAN CHEMICALS & MINER,BSE,,India
CHENFERRO.BO,CHENNAI FERROUS INDUSTRIES LIM,BSE,,India
CHOICEIN.BO,Choice International Limited,BSE,,India
CHOWGULSTM.BO,CHOWGULE STEAMSHIPS LTD.,BSE,,India
DCHLBBPH.BO,DECCAN CHR*,BSE,,India
ORCHIDCHEM-EQ.NS,ORCHID CHEMICALS & PHARMACEUTIC,NSI,,India
TAICHONG.BO,TAI CHONBANG TEXTILE INDUSTRIE,BSE,,India
DHARSUGAR-EQ.NS,DHARANI SUGARS & CHEMICALS LIMI,NSI,,India
TIRUMALCHM.BO,THIRUMALAI CHEMICALS LTD.,BSE,,India
CHABRASP.BO,CHHABRA SPINNERS LTD.,BSE,,India
PRATIKSH.BO,Pratiksha Chemicals Limited,BSE,,India
IOLCP.BO,IOL CHEMICALS & PHARMACEUTICAL,BSE,,India
HCIL.NS,Himadri Speciality Chemical Limited,NSI,,India
RGNTCHM.BO,REGENT CHEMICALS LTD.,BSE,,India
SHRISHM.BO,SHRISHMA FINE CHEMICALS & PHAR,BSE,,India
CHEMTECH.BO,CHEMTECH INDUSTRIAL VALVES LTD,BSE,,India
NPNTCHM.BO,NARIMAN POINT CHEMICAL INDUSTR,BSE,,India
DCHL6.BO,DCHL6.BO,BSE,,India
CIMMCO.BO,Cimmco Ltd,BSE,,India
FINELINE.BO,Fine-Line Circuits Limited,BSE,,India
CIPLA6.BO,CIPLA6.BO,BSE,,India
CIPLA.NS,Cipla Limited,NSI,Drug Manufacturers - Major,India
CIPLA.BO,Cipla Limited,BSE,,India
CINDHO.BO,Cindrella Hotels Ltd.,BSE,,India
CILSEC.BO,CIL Securities Limited,BSE,,India
CITL.BO,Consecutive Investments & Trad,BSE,,India
CIGNITITEC.NS,CIGNITI TECHNOLOGI INR10,NSI,,India
CNOVAPETRO-EQ.NS,CIL NOVA PETROCHEM INR10,NSI,,India
CINEVISTA.NS,Cinevista Limited,NSI,Entertainment - Diversified,India
CSIL.BO,Circuit Systems India Ltd,BSE,,India
MAHINDCIE.BO,MAHINDRA CIE AUTOMOTIVE LIMITE,BSE,,India
CIFCO.BO,CIFCO FINANCE LTD.,BSE,,India
OPTOCIRCUI.BO,OPTO CIRCUITS (INDIA) LTD.,BSE,,India
SHRIRAMCIT.BO,SHRIRAM CITY UNION FINANCE LTD,BSE,,India
MAHINDCIE.NS,Mahindra CIE Automotive Limited,NSI,Metal Fabrication,India
CIPLA-EQ.NS,CIPLA LIMITED,NSI,,India
CIL.BO,Citizen Infoline Ltd.,BSE,,India
OPTOCIRCUI.NS,Opto Circuits (India) Ltd,NSI,Medical Appliances & Equipment,India
MAHINDCIE-EQ.NS,MAHINDRA CIE AUTO INR10,NSI,,India
CINDRELL.BO,Cindrella Financial Services Ltd,BSE,,India
CITYONLINE.BO,City Online Services Limited,BSE,,India
CUB6.BO,CUB6.BO,BSE,,India
CINELINE.NS,Cineline India Limited,NSI,Property Management,India
GPCL.BO,Gala Print City Limited,BSE,,India
CITIPOR.BO,Citi Port Financial Services Limited,BSE,,India
CITYMAN.BO,Cityman Ltd,BSE,,India
VISIONCINE.BO,VISION CINEMAS LTD.,BSE,,India
SHRIRAMCIT.NS,Shriram City Union Finance Limited,NSI,Credit Services,India
CNOVAPETRO.BO,CIL NOVA PETROCHEMICALS LTD.,BSE,,India
OPTOCIRCUI-EQ.NS,OPTO CIRCUITS (INDIA) LIMITED,NSI,,India
CUB.BO,CITY UNION BANK LTD.,BSE,,India
CINELINE.BO,CINELINE INDIA LIMITED,BSE,,India
CITYLIF.BO,CITY LIFTS (INDIA) LTD.,BSE,,India
CNOVAPETRO.NS,CIL Nova Petrochemicals Limited,NSI,Textile Industrial,India
TARCF.BO,TARRIF CINE & FINANCE LTD.,BSE,,India
CIGNITITEC-EQ.NS,CIGNITI TECHNOLOGI INR10,NSI,,India
SHRIRAMCIT-EQ.NS,SHRIRAM CITY UNION FINANCE LIMI,NSI,,India
MDHITCH.BO,MADRAS HI-TECH CIRCUITS LTD.,BSE,,India
CIMMCO.NS,Cimmco Limited,NSI,,India
CINERAD.BO,Cinerad Communications Ltd.,BSE,,India
CNOVAPETRO-BE.NS,CIL NOVA PETROCHEM INR10,NSI,,India
CIGNITI.BO,CIGNITI TECHNOLOGIES LTD.,BSE,,India
OPTOCIRCUI6.BO,OPTOCIRCUI6.BO,BSE,,India
CINEVISTA.BO,CINEVISTA LTD.,BSE,,India
CISTRO.BO,Cistro Telelink Ltd,BSE,,India
CLASSIC.NS,Classic Diamonds (India),NSI,,India
CLIOINFO.BO,Clio Infotech Limited,BSE,,India
SONCLOC.BO,SONELL CLOCKS & GIFTS LTD.,BSE,,India
RCLEDIIADG.BO,RELIANCE CLOSE ENDED EQUITY FU,BSE,,India
INDIANCARD.NS,The Indian Card Clothing Company Limited,NSI,Textile Industrial,India
KKCL.BO,Kewal Kiran Clothing Limited,BSE,,India
INDIANCARD.BO,INDIAN CARD CLOTHING CO.LTD.,BSE,,India
CLUTCHAUTO-BE.NS,CLUTCH AUTO LTD,NSI,,India
CLASPRS.BO,CLASSIC PRESS (INTERNATIONAL),BSE,,India
KKCL.NS,Kewal Kiran Clothing Limited,NSI,Textile - Apparel Clothing,India
CLASSIC-BZ.NS,CLASSIC DIAMONDS (I) LTD,NSI,,India
CLARICH.BO,CLARICH.BO,BSE,,India
KUMARWI.BO,Kumar Wire Cloth Manufacturing Co. Ltd.,BSE,,India
RCLENDIIAG.BO,RELIANCE CLOSE ENDED EQUITY FU,BSE,,India
CLNINDIA.BO,CLARIANT CHEMICALS (INDIA) LTD,BSE,,India
CLUTCHAUTO.NS,Clutch Auto Ltd.,NSI,,India
CLLIMITED.BO,Crescent Leasing Limited,BSE,,India
CLARIND.BO,CLARO INDIA LTD.,BSE,,India
CLASSIC-BE.NS,CLASSIC DIAMONDS (I) LTD,NSI,,India
CLASELE.BO,CLASSIC ELECTRICALS LTD.,BSE,,India
CLUTCHAUTO.BO,CLUTCH AUTO LTD.,BSE,,India
CLASSIC.BO,CLASSIC DIAMONDS (INDIA) LTD.,BSE,,India
CLUTCHAUTO-BZ.NS,CLUTCH AUTO LTD,NSI,,India
RCLENDIIAD.BO,RELIANCE CLOSE ENDED EQUITY FU,BSE,,India
CLARIS.BO,CLARIS LIFESCIENCES LTD.,BSE,,India
RCLEDIIADD.BO,RELIANCE CLOSE ENDED EQUITY FU,BSE,,India
CLASSIC-EQ.NS,CLASSIC DIAMONDS (INDIA) LIMITE,NSI,,India
CMI.BO,CMI Limited,BSE,,India
CMIFPE.BO,CMI FPE Ltd,BSE,,India
CML.BO,CREATIVE MERCHANTS LTD,BSE,,India
CMMHOSP.BO,Chennai Meenakshi Multispeciality Hospital Ltd.,BSE,,India
CMAHENDRA.BO,C. MAHENDRA EXPORTS LTD.,BSE,,India
CMAHENDRA.NS,C. Mahendra Exports Limited,NSI,,India
CMAHENDRA-BZ.NS,C.MAHENDRA EXPORTS LTD,NSI,,India
CMC.BO,CMC Limited,BSE,,India
CMSINFO.BO,CMS INFOTECH LTD.,BSE,,India
CMAHENDRA6.BO,CMAHENDRA6.BO,BSE,,India
CMC.NS,CMC Limited,NSI,,India
CNSDSEC.BO,CSL Finance Limited,BSE,,India
CNIRESLTD.BO,CNI Research Ltd,BSE,,India
SHARIABEES.BO,Goldman Sachs Mutual Fund - Goldman Sachs CNX Nifty Shariah Index Exchange Traded Scheme,BSE,,India
TAMO.BO,TAMO.BO,BSE,,India
CNSDSECBBPH.BO,CONSOL SEC*,BSE,,India
HDBK.BO,HDBK.BO,BSE,,India
RELCNXINAV.BO,i-NAV RELIANCE CNX100,BSE,,India
CPL.BO,CAPTAIN POLYPLAST LTD,BSE,,India
CPSEETF.NS,Goldman Sachs CPSE ETF,NSI,,India
CPSEETF-EQ.NS,RELIANCE NIPPON LI CPSE ETF*,NSI,,India
GANESHHOUC.NS,Ganesh Housing Corporation Limited,NSI,Real Estate Development,India
CPSEETF.BO,CPSE ETF,BSE,,India
CPECLTD.BO,CPEC LTD.,BSE,,India
CRESSAN.BO,Cressanda Solutions Ltd.,BSE,,India
CRMFGETF-EQ.NS,CANARA ROBECO MF GOLD ETF,NSI,,India
SHARDACROP-EQ.NS,SHARDA CROPCHEM INR10,NSI,,India
CREATIVEYE-EQ.NS,CREATIVE EYE LTD INR10,NSI,,India
CONCRETE.BO,CONCRETE CREDIT LIMITED,BSE,,India
HARCR.BO,HARIG CRANKSHAFTS LTD.,BSE,,India
CRANESSOFT6.BO,CRANESSOFT6.BO,BSE,,India
SATIN-BE.NS,Satin Credit Net Ltd,NSI,,India
FINCR.BO,Finalysis Credit & Guarantee Co. Ltd.,BSE,,India
CRISILBBPH.BO,CRISIL*,BSE,,India
CRISIL6.BO,CRISIL6.BO,BSE,,India
SMCREDT.BO,SMC CREDITS LTD.,BSE,,India
CRESTANI-BZ.NS,CREST COMM NPP251099DEPO,NSI,,India
CROMPGREAV.NS,CG Power and Industrial Solutions Limited,NSI,,India
CRBSHAR.BO,CRB SHARE CUSTODIAN SERVICES L,BSE,,India
CRIMSON.BO,CRIMSON METAL ENGINEERING COMP,BSE,,India
SATIN-IQ.NS,SATIN CREDIT CARE INR10,NSI,,India
JAYBHCR.BO,Jayabharat Credit Ltd,BSE,,India
EXCELCROP.NS,Excel Crop Care Limited,NSI,Agricultural Chemicals,India
CREATIVEYE.NS,Creative Eye Limited,NSI,Entertainment - Diversified,India
MORGANITE.BO,Morganite Crucible India Ltd,BSE,,India
PARNAMI.BO,PARNAMI CREDITS LTD,BSE,,India
SATIN-RL.NS,SATIN CREDIT CARE INR10,NSI,,India
CRISIL.NS,CRISIL Limited,NSI,Investment Brokerage - National,India
SATIN-EQ.NS,SATIN CREDIT CARE INR10,NSI,,India
CROWNTOURS.BO,CROWN TOURS LTD,BSE,,India
SATIN-.NS,SATIN CREDIT CARE NETWORK LTD S,NSI,,India
SUCROSA.BO,Super Crop Safe Ltd,BSE,,India
SHARDACROP.NS,Sharda Cropchem Limited,NSI,Agricultural Chemicals,India
OCTAL.BO,Octal Credit Capital Ltd.,BSE,,India
CREATIVE.BO,Creative Eye Ltd.,BSE,,India
CREST.BO,CREST,BSE,,India
SARLCRD.BO,SARLA CREDIT & SECURITIES LTD.,BSE,,India
CREDENCE.BO,CREDENCE SOUND & VISION LTD.,BSE,,India
VINCARDS.BO,VINTAGE CARDS & CREATIONS LTD.,BSE,,India
CRANEX.BO,Cranex Limited,BSE,,India
CREDNFN.BO,CREDENTIAL FINANCE LTD.,BSE,,India
CRDFINL.BO,CREDENTI FIN,BSE,,India
SATIN.BO,SATIN CREDITCARE NETWORK LIMIT,BSE,,India
CREST-EQ.NS,CREST VENTURES INR10,NSI,,India
CRANESSOFT.BO,CRANES SOFTWARE INTERNATIONAL,BSE,,India
CRANEINFRA.BO,Crane Infrastructure Limited,BSE,,India
SATIN-BT.NS,SATIN CREDIT CARE INR10,NSI,,India
CRYSS.BO,CRYSTAL SOFTWARE SOLUTIONS LTD,BSE,,India
ORACLECR.BO,Oracle Credit Limited,BSE,,India
HINDSECR.BO,Hind Securities & Credits Limi,BSE,,India
KWALITY.BO,Kwality Credit & Leasing Ltd,BSE,,India
CREATIVEYE.BO,CREATIVE EYE LTD.,BSE,,India
SATIN.NS,Satin Creditcare Network Limited,NSI,Credit Services,India
CRSTCHM.BO,Crestchem Limited,BSE,,India
SHARDACROP.BO,Sharda Cropchem Limited,BSE,,India
EXCELCROP.BO,EXCEL CROP CARE LTD.,BSE,,India
PUNJABCHEM.NS,Punjab Chemicals and Crop Protection Limited,NSI,Chemicals - Major Diversified,India
CROMPGREAV.BO,CG POWER AND INDUSTRIAL SOLNS L,BSE,,India
BAYERCROP.BO,BAYER CROPSCIENCE LTD.,BSE,,India
CRAZYINF.BO,Crazy Infotech Ltd.,BSE,,India
CROMPGREAV6.BO,CROMPGREAV6.BO,BSE,,India
SCC.BO,Scintilla Commercial & Credit,BSE,,India
GUJCRED.BO,Gujarat Credit Corporation Limited,BSE,,India
UNITDCR.BO,United Credit Ltd,BSE,,India
BAYERCROP6.BO,BAYERCROP6.BO,BSE,,India
CRISIL.BO,CRISIL Limited,BSE,,India
CRMFGETF.BO,CANARA ROBECO MUTUAL FUND - CA,BSE,,India
GUJCCPP.BO,GUJ CREDITPP,BSE,,India
BECREL.BO,BEST & CROMPTON ENGG.LTD.,BSE,,India
LKSMITR.BO,LAKSHMI TRADE CREDITS LTD.,BSE,,India
CROMPTBBPH.BO,CROMPTONGRE*,BSE,,India
GUJCRAFT.BO,Gujarat Craft Industries Ltd.,BSE,,India
SATIN-IL.NS,SATIN CREDIT CARE INR10,NSI,,India
CREST.NS,Crest Ventures Limited,NSI,Asset Management,India
JHACC.BO,Jhaveri Credits & Capital Ltd.,BSE,,India
BAYERCROP.NS,Bayer CropScience Limited,NSI,Agricultural Chemicals,India
MKTCREAT.BO,Market Creators Limited,BSE,,India
CRMFGETF.NS,Canara Robeco Gold ETF,NSI,,India
CRAVATEX.BO,Cravatex Limited,BSE,,India
CROMAKM.BO,CROMAKEM LTD.,BSE,,India
KWALITYCL.BO,KWALITY CREDIT & LEASING LTD.,BSE,,India
CSSTECH.BO,COSYN Limited,BSE,,India
CSJTEC.BO,CSJ TECHNOLOGIES LTD.,BSE,,India
CSL.BO,Continental Securities Limited,BSE,,India
CSLFINANCE.BO,CSL Finance Limited,BSE,,India
CTE-BE.NS,CAMBRIDGE TECH ENT INR10,NSI,,India
CTL.BO,CAPITAL TRADE LINKS LTD,BSE,,India
CTIL.BO,CTIL LTD.,BSE,,India
CTE.BO,Cambridge Technology Enterprises Limited,BSE,,India
CTE-EQ.NS,CAMBRIDGE TECHNOLOGY ENTERPRISE,NSI,,India
CTE.NS,Cambridge Technology Enterprises Limited,NSI,Information Technology Services,India
CUMMINSIND.BO,CUMMINS INDIA LTD.,BSE,,India
EDDYCUR.BO,EDDY CURRENT CONTROLS (I) LTD.,BSE,,India
CUBEXTUB.BO,CUBEX TUBINGS LTD.,BSE,,India
CUPIDTR.BO,Cupid Trades & Finance Ltd.,BSE,,India
CURATECH.BO,CURA TECHNOLOGIES LTD.,BSE,,India
KPIT4.BO,KPIT4.BO,BSE,,India
CUBIFIN.BO,Cubical Financial Services Ltd.,BSE,,India
JSWSTEEL-P1.NS,JSW STEEL LTD INR10 10% CUM RED,NSI,,India
1STCUS.BO,FIRST CUSTODIAN FUND (INDIA) L,BSE,,India
CUMMINSIND-EQ.NS,CUMMINS INDIA INR2,NSI,,India
CURATECH.NS,CURA Technologies Limited,NSI,Business Services,India
CUBEXTUB.NS,Cubex Tubings Limited,NSI,Copper,India
CUBEXTUB-BE.NS,CUBEXTUBINGS-ROLLSETT,NSI,,India
CUBEXTUB-EQ.NS,CUBEX TUBINGS INR10,NSI,,India
CURESPEC.BO,CURE SPECTS LASERS LTD.,BSE,,India
CURATECH-EQ.NS,CURA TECHNOLOGIES INR10,NSI,,India
CUPID.BO,Cupid Ltd.,BSE,,India
CUMMINSIND.NS,Cummins India Limited,NSI,Diversified Machinery,India
CVILINFRA.BO,CVIL INFRA LTD.,BSE,,India
CYBERTECH.NS,CyberTech Systems and Software Limited,NSI,Information Technology Services,India
CYBELEIND.BO,Cybele Industries Ltd,BSE,,India
EKC.BO,Everest Kanto Cylinder Limited,BSE,,India
CYBERMAT.BO,CybermateInfotek Limited,BSE,,India
CYBERSC.BO,Cyberscape Multimedia Ltd.,BSE,,India
CYIENT.BO,CYIENT LIMITED,BSE,,India
CYBERMEDIA.NS,Cyber Media (India) Limited,NSI,Publishing - Newspapers,India
CYBERMEDIA.BO,Cyber Media (India) Ltd.,BSE,,India
CYIENT-EQ.NS,CYIENT LIMITED INR5,NSI,,India
EKC-EQ.NS,EVEREST KANTO CYLINDER LIMITED,NSI,,India
